frame_id,c1_rater1,c1_rater2,c1_rater3,c2_rater1,c2_rater2,c2_rater3,c3_rater1,c3_rater2,c3_rater3,dir_name
900,0,0,0,0,0,1,1,0,0,89cba4c7-2088-41d7-910a-447565ccbef4
1050,0,0,1,1,0,1,1,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1200,0,0,0,1,0,1,1,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1350,0,0,0,1,0,1,1,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1500,0,0,0,1,0,1,0,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1650,0,0,0,0,0,1,0,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1800,0,0,0,0,0,1,0,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
1950,0,0,0,1,1,1,1,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
2100,0,0,0,0,1,1,1,0,1,89cba4c7-2088-41d7-910a-447565ccbef4
2250,1,1,1,1,1,1,1,1,1,89cba4c7-2088-41d7-910a-447565ccbef4
2400,1,1,1,1,1,1,1,1,1,89cba4c7-2088-41d7-910a-447565ccbef4
2550,0,1,0,0,1,0,0,1,0,89cba4c7-2088-41d7-910a-447565ccbef4
0,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
150,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
300,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
450,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
600,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
750,0,0,0,0,0,0,0,0,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
900,0,0,0,0,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1050,0,0,0,0,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1200,0,0,0,0,0,1,0,0,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1350,1,0,0,1,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1500,1,0,0,1,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1650,1,0,0,1,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1800,1,1,1,1,1,1,1,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
1950,1,1,1,1,1,1,1,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
2100,1,1,1,1,1,1,1,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
2250,0,1,0,0,1,0,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
2400,1,1,0,0,1,1,0,1,1,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
2550,1,1,0,0,1,0,0,1,0,3e7c8b66-eb04-46da-a110-2e8fe66d25d2
0,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
150,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
300,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
450,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
600,0,0,0,1,1,1,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
750,1,1,1,1,1,1,1,1,1,459a7ce9-3aa1-4046-8390-327e12b2f83b
900,0,1,0,1,1,1,0,1,1,459a7ce9-3aa1-4046-8390-327e12b2f83b
1050,1,1,1,1,1,1,0,1,1,459a7ce9-3aa1-4046-8390-327e12b2f83b
1200,1,1,1,1,1,1,0,1,1,459a7ce9-3aa1-4046-8390-327e12b2f83b
1350,1,1,1,1,1,1,1,1,1,459a7ce9-3aa1-4046-8390-327e12b2f83b
1500,1,1,0,1,1,1,0,1,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
1650,1,1,0,1,1,1,0,1,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
1800,1,1,0,1,1,1,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
1950,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
2100,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
2250,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
2400,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
2550,0,0,0,0,0,0,0,0,0,459a7ce9-3aa1-4046-8390-327e12b2f83b
0,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
150,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
300,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
450,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
600,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
750,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
900,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1050,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1200,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1350,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1500,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1650,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1800,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
1950,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
2100,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
2250,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
2400,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
2550,0,0,0,0,0,0,0,0,0,8c8b8b8a-eb0a-4c33-9975-6f43df4d582c
0,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
150,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
300,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
450,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
600,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
750,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
900,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1050,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1200,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1350,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1500,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1650,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1800,0,1,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
1950,1,1,1,1,0,1,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
2100,0,1,1,0,1,1,1,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
2250,0,0,0,0,1,0,1,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
2400,1,0,0,1,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
2550,0,0,0,0,0,0,0,0,0,b9bcf032-f2ac-4733-adb7-56d2c302d622
0,0,0,0,0,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
150,0,0,0,0,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
300,0,0,0,0,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
450,0,0,0,1,0,0,1,0,0,300070d3-b346-407d-970e-4615a3f1ef24
600,0,0,0,1,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
750,0,0,0,1,0,0,1,0,0,300070d3-b346-407d-970e-4615a3f1ef24
900,0,0,0,0,0,0,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
1050,0,0,0,0,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
1200,0,0,0,0,0,0,1,0,0,300070d3-b346-407d-970e-4615a3f1ef24
1350,1,1,0,1,1,0,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
1500,1,1,0,1,1,0,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
1650,1,1,1,1,1,0,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
1800,1,1,1,1,1,1,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
1950,1,1,1,1,1,1,1,1,1,300070d3-b346-407d-970e-4615a3f1ef24
2100,0,0,0,0,0,0,1,1,0,300070d3-b346-407d-970e-4615a3f1ef24
2250,1,1,1,1,1,1,1,1,1,300070d3-b346-407d-970e-4615a3f1ef24
2400,1,1,1,1,1,1,1,1,1,300070d3-b346-407d-970e-4615a3f1ef24
2550,0,0,0,0,0,0,0,0,0,300070d3-b346-407d-970e-4615a3f1ef24
0,0,0,0,1,1,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
150,0,0,0,1,1,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
300,0,0,0,0,1,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
450,0,0,0,1,1,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
600,0,0,0,0,0,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
750,0,0,0,0,0,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
900,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1050,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1200,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1350,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1500,0,0,0,0,0,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1650,0,0,0,0,0,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1800,0,0,0,1,0,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
1950,0,0,0,0,1,1,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
2100,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
2250,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
2400,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
2550,0,0,0,0,0,0,0,0,0,9ed8ab77-7914-47d5-b7eb-d1447a2d73d8
0,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
150,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
300,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
450,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
600,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
750,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
900,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
1050,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
1200,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
1350,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
1500,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
1650,0,0,0,0,0,0,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
1800,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
1950,0,0,0,0,0,0,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
2100,1,0,1,0,0,1,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
2250,1,1,1,1,0,1,0,0,1,7103fcff-13ff-49e3-a3b2-14388f4754c9
2400,1,1,1,1,0,1,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
2550,1,1,1,1,0,1,0,0,0,7103fcff-13ff-49e3-a3b2-14388f4754c9
0,0,0,0,0,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
150,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
300,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
450,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
600,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
750,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
900,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1050,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1200,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1350,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1500,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1650,0,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1800,1,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
1950,1,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
2100,1,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
2250,1,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
2400,1,0,0,1,0,0,1,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
2550,1,0,0,1,0,0,0,0,0,f72bed0b-0776-4dbf-9eb1-f9a605700867
0,1,0,1,0,1,1,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
150,1,0,1,0,1,1,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
300,0,0,0,0,0,0,0,0,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
450,0,0,0,0,0,0,0,0,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
600,0,0,0,0,1,0,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
750,1,0,1,1,1,1,1,0,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
900,0,1,0,1,1,0,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1050,1,1,0,1,1,1,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1200,1,1,1,1,1,1,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1350,1,1,1,1,1,1,1,1,1,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1500,1,1,1,1,1,1,1,1,1,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1650,1,1,1,1,1,1,1,1,1,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1800,1,1,1,1,1,1,1,1,1,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
1950,1,1,1,1,1,1,1,1,1,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
2100,0,0,0,0,1,0,0,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
2250,0,0,0,0,1,0,0,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
2400,0,0,0,0,0,0,0,0,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
2550,1,0,0,1,1,0,1,1,0,ea2ebe3f-eabc-47ab-b48e-076b3e63376e
0,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
150,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
300,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
450,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
600,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
750,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
900,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1050,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1200,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1350,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1500,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1650,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1800,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
1950,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
2100,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
2250,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
2400,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
2550,0,0,0,0,0,0,0,0,0,bc366e15-0b71-40cf-a944-a32c59d9d295
0,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
150,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
300,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
450,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
600,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
750,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
900,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1050,0,0,0,0,0,0,0,0,1,41455b82-4637-4604-b632-2a94a2921e81
1200,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1350,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1500,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1650,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1800,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
1950,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
2100,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
2250,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
2400,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
2550,0,0,0,0,0,0,0,0,0,41455b82-4637-4604-b632-2a94a2921e81
0,0,0,0,0,1,0,1,0,1,9963cc46-f496-449f-aa75-96f15476b4d0
150,0,0,0,0,1,0,1,0,1,9963cc46-f496-449f-aa75-96f15476b4d0
300,0,0,0,1,1,0,1,0,1,9963cc46-f496-449f-aa75-96f15476b4d0
450,0,0,0,0,1,0,1,0,0,9963cc46-f496-449f-aa75-96f15476b4d0
600,0,1,0,1,1,1,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
750,0,1,0,1,1,0,1,1,1,9963cc46-f496-449f-aa75-96f15476b4d0
900,0,1,0,1,1,1,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
1050,0,1,0,0,1,1,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
1200,0,1,0,1,1,1,1,1,1,9963cc46-f496-449f-aa75-96f15476b4d0
1350,0,1,0,0,1,1,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
1500,0,0,0,0,0,0,0,0,0,9963cc46-f496-449f-aa75-96f15476b4d0
1650,0,1,0,1,1,1,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
1800,0,1,0,0,1,0,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
1950,0,1,0,1,1,1,1,1,1,9963cc46-f496-449f-aa75-96f15476b4d0
2100,0,1,0,1,1,0,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
2250,0,1,0,1,1,0,1,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
2400,0,1,0,1,1,0,1,1,1,9963cc46-f496-449f-aa75-96f15476b4d0
2550,0,1,0,0,1,0,0,1,0,9963cc46-f496-449f-aa75-96f15476b4d0
0,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
150,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
300,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
450,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
600,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
750,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
900,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1050,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1200,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1350,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1500,0,0,0,0,0,0,0,1,0,8b946fdd-7aaf-4778-8130-25507559baa4
1650,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1800,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
1950,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
2100,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
2250,0,0,0,0,0,0,0,1,0,8b946fdd-7aaf-4778-8130-25507559baa4
2400,0,0,0,0,0,0,0,1,0,8b946fdd-7aaf-4778-8130-25507559baa4
2550,0,0,0,0,0,0,0,0,0,8b946fdd-7aaf-4778-8130-25507559baa4
0,0,0,0,0,1,1,0,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
150,0,0,0,0,1,1,0,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
300,0,0,0,0,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
450,0,0,0,0,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
600,0,0,0,0,0,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
750,0,0,0,0,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
900,0,0,1,0,1,1,0,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1050,0,0,1,0,1,1,0,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1200,0,0,1,1,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1350,0,0,1,1,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1500,0,0,0,0,1,1,0,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1650,0,0,1,1,1,1,1,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1800,0,0,0,1,0,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
1950,1,0,0,1,0,1,1,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
2100,0,0,0,0,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
2250,1,0,0,1,1,1,1,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
2400,1,0,0,1,1,1,1,0,1,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
2550,1,0,1,1,1,1,0,0,0,e8a3db1a-4e49-406d-8653-02e8ce8fbf1d
0,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
150,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
300,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
450,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
600,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
750,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
900,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1050,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1200,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1350,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1500,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1650,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1800,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
1950,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
2100,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
2250,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
2400,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
2550,0,0,0,0,0,0,0,0,0,dacbe72b-9566-45dd-9e42-d00386872448
0,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
150,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
300,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
450,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
600,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
750,0,0,0,1,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
900,0,0,0,1,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1050,0,0,0,1,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1200,0,0,0,1,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1350,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1500,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1650,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
1800,0,0,0,0,0,0,0,0,0,1abf405b-7a17-428e-97bd-652767056540
